seed,architecture,snr_db,channel,achieved_snr_db,mse_frequency,phase_circular_rmse,channel_nmse,particle_ess_mean,unique_ancestor_mean,mala_acceptance,resampling_count,latency_ms_per_sample
4,Amortized joint surrogate,15.0,NLOS,14.780681713830056,107.9854581438787,1.7547938944336738,0.4626322448989743,64.0,12.866666666666667,0.5778645833333333,60.0,1.968621183333615
4,Analytical joint score,5.0,LOS,4.662065145522333,51.82734399039833,0.5302732446904526,0.10967410638972491,57.47010162485708,35.3421052631579,0.9782072368421053,38.0,1.3121157000000494
4,Amortized joint surrogate,5.0,LOS,4.662065145522333,44.97551325825966,0.7053101216156852,0.0812679497403137,58.324416825376154,35.55,0.796484375,40.0,1.4834409833326845
4,Analytical joint score,5.0,MP,5.424023103464553,616.3823071966959,1.5996485153228615,0.15472115829168898,59.57491667147186,30.977777777777778,0.975,45.0,1.7282188166670192
4,Amortized joint surrogate,5.0,MP,5.424023103464553,115.74625001121761,0.9856721871316435,0.21399655950742483,58.284514136102075,33.69047619047619,0.75,42.0,1.6193401666659686
4,Analytical joint score,5.0,NLOS,5.564170893966374,34.64189520582501,0.8987034396100647,0.22916449184847815,58.81268633675844,33.97727272727273,0.9740767045454546,44.0,1.651561600000188
4,Amortized joint surrogate,5.0,NLOS,5.564170893966374,85.66620360668526,1.5038967095109423,0.5124090821453497,59.15625457425826,33.79545454545455,0.74609375,44.0,1.937452966666342
4,Analytical joint score,-5.0,LOS,-4.968101719398621,105.84787617529554,1.1394118932428223,0.051573234479813816,55.31678079787044,41.75,0.9796875,20.0,0.8496132666673853
4,Amortized joint surrogate,-5.0,LOS,-4.968101719398621,101.97182172564074,1.720605641567384,0.04096692954575021,53.92175938313037,40.65,0.78046875,20.0,0.8604093666671512
4,Analytical joint score,-5.0,MP,-4.556200599386017,88.01274603947151,1.127997742340428,0.1304220007802489,56.080223305087976,40.76923076923077,0.9741586538461539,26.0,1.0469341499998563
4,Amortized joint surrogate,-5.0,MP,-4.556200599386017,263.91422029292335,1.3069457956850372,0.14701853522960273,55.0390080294253,40.42307692307692,0.7512019230769231,26.0,1.0700928666674752
4,Analytical joint score,-5.0,NLOS,-4.678460732548749,226.86533665630182,1.5740631614165117,0.26255197762764293,56.140291497395346,38.074074074074076,0.9699074074074074,27.0,1.0578633000003872
4,Amortized joint surrogate,-5.0,NLOS,-4.678460732548749,333.9118751845281,1.9382731932197403,0.508044942887416,56.43200446798206,38.111111111111114,0.7552083333333334,27.0,1.0867839999993596
5,Analytical joint score,15.0,LOS,15.694484398701398,579.3912318761082,1.4166369881402892,0.12593328096590173,62.08321278244126,13.696428571428571,0.97265625,56.0,1.6805876500001204
5,Amortized joint surrogate,15.0,LOS,15.694484398701398,6.009169868308443,0.5590747280660701,0.12436259598725946,62.3858509775464,19.785714285714285,0.6662946428571429,56.0,2.1038675833333778
5,Analytical joint score,15.0,MP,15.988508397846886,25.631897179921562,0.702349060018278,0.13080124696658293,61.23944775947616,23.07547169811321,0.9652122641509434,53.0,1.7020234666669392
5,Amortized joint surrogate,15.0,MP,15.988508397846886,412.0758431062411,1.4577566736648253,0.1225643651550964,64.0,16.322033898305083,0.5932203389830508,59.0,1.9833456166660806
5,Analytical joint score,15.0,NLOS,14.29362627140941,250.96397668327495,1.4369248883015708,0.46986732982965634,61.88389020391313,14.277777777777779,0.9722222222222222,54.0,1.6685595666662796
5,Amortized joint surrogate,15.0,NLOS,14.29362627140941,65.54072835367248,0.9203058836528641,0.33981687159001056,61.507545496586694,22.641509433962263,0.6842570754716981,53.0,1.779848933333028
