seed,architecture,snr_db,channel,achieved_snr_db,mse_frequency,latency_ms_per_window,ess,acceptance_rate
50,Amortized surrogate,-5.0,MP,-5.1941174301431605,0.41024734706006827,63.23154025,33.392597536614794,0.7659090909090909
50,Analytical score,-5.0,MP,-5.1941174301431605,0.4874996449687279,40.57266125,28.82843664243711,0.7772727272727273
50,Amortized surrogate,-5.0,NLOS,-5.070431588346227,144.63186019051847,57.9799635,7.452715538060533,0.8136363636363636
50,Analytical score,-5.0,NLOS,-5.070431588346227,124.8858252256801,41.39237075,15.92398960595664,0.8181818181818181
50,Amortized surrogate,5.0,LOS,4.819557924156173,10.89436240061859,56.6200015,8.209502941156519,0.8363636363636363
50,Analytical score,5.0,LOS,4.819557924156173,2.588251453074335,40.029219,7.179287915047132,0.8409090909090908
50,Amortized surrogate,5.0,MP,5.055224965664998,2.4955043013080505,57.38438925,25.185072022368633,0.7909090909090909
50,Analytical score,5.0,MP,5.055224965664998,0.9734617040756034,39.19125525,25.240976360732837,0.8022727272727272
50,Amortized surrogate,5.0,NLOS,4.908538575135112,14.468647404463642,59.7680255,20.6945983854833,0.8159090909090909
50,Analytical score,5.0,NLOS,4.908538575135112,8.024780566714963,44.624205,15.899227738725525,0.8068181818181819
50,Amortized surrogate,15.0,LOS,14.045500686247145,46.36563706493547,57.26504025,13.235802825881004,0.8204545454545455
50,Analytical score,15.0,LOS,14.045500686247145,49.832175770029664,40.18923275,17.85502186101163,0.8090909090909092
50,Amortized surrogate,15.0,MP,15.428299801457968,1.3648258692639632,55.4798865,18.072403775168887,0.7818181818181817
50,Analytical score,15.0,MP,15.428299801457968,2.562604298009724,39.71461725,14.298800410836215,0.7727272727272727
50,Amortized surrogate,15.0,NLOS,15.368211272027796,7.978828978293189,57.016251,20.531396400992122,0.8181818181818182
50,Analytical score,15.0,NLOS,15.368211272027796,11.488525760977184,39.1213395,13.318629971823416,0.8386363636363636
51,Amortized surrogate,-5.0,LOS,-4.119298979618692,235.2661896900609,60.343421,3.5752962743482173,0.8363636363636364
51,Analytical score,-5.0,LOS,-4.119298979618692,285.81974673776165,41.91536925,5.643829944699385,0.8454545454545453
51,Amortized surrogate,-5.0,MP,-5.055335762712825,60.18048807083084,60.38645075,7.274617355534447,0.8159090909090909
51,Analytical score,-5.0,MP,-5.055335762712825,55.78527043230553,48.0343725,16.40742385974721,0.7954545454545455
51,Amortized surrogate,-5.0,NLOS,-5.477219532786651,220.15271561788057,56.2142815,21.28451079148101,0.8181818181818181
51,Analytical score,-5.0,NLOS,-5.477219532786651,222.24798617106913,39.5600235,19.147138972335487,0.8295454545454546
51,Amortized surrogate,5.0,LOS,5.205163822918486,161.80147208080032,57.593975,8.551068205636465,0.7840909090909091
51,Analytical score,5.0,LOS,5.205163822918486,277.726294686811,34.38528275,7.005667825224807,0.6613636363636364
51,Amortized surrogate,5.0,MP,5.118779453437289,0.7363941435673274,56.888489,25.33717627386858,0.8295454545454546
51,Analytical score,5.0,MP,5.118779453437289,0.5208362575508854,39.6188905,22.4204735176591,0.8477272727272728
51,Amortized surrogate,5.0,NLOS,5.117245131507346,252.1146171219063,57.336267,13.410724930728604,0.7681818181818183
51,Analytical score,5.0,NLOS,5.117245131507346,157.6486453867725,39.66315075,13.791724333148906,0.7704545454545455
51,Amortized surrogate,15.0,LOS,14.712446867112847,3.1288819596592985,58.45705975,12.46814900492367,0.7886363636363636
51,Analytical score,15.0,LOS,14.712446867112847,17.61221318969519,43.29700625,15.751680410861061,0.8522727272727273
51,Amortized surrogate,15.0,MP,15.451495681910334,1.8690145874871256,56.861087,14.494917798556898,0.7886363636363637
51,Analytical score,15.0,MP,15.451495681910334,1.8825319124588142,39.3267125,23.66702475492339,0.8136363636363636
51,Amortized surrogate,15.0,NLOS,14.712403104073946,84.9189966248443,57.06099225,16.294198260204183,0.7613636363636365
51,Analytical score,15.0,NLOS,14.712403104073946,63.66894087118694,39.9038265,24.242291149180076,0.8
52,Amortized surrogate,-5.0,LOS,-4.451147732009309,198.36748272217125,56.50578175,11.117613028999141,0.7772727272727273
52,Analytical score,-5.0,LOS,-4.451147732009309,242.28172704212858,39.3147365,12.798719146164313,0.7977272727272727
52,Amortized surrogate,-5.0,MP,-5.338222862126631,272.4242182721018,54.66104975,9.726100558593666,0.7659090909090909
52,Analytical score,-5.0,MP,-5.338222862126631,7.903647071399632,41.1942,10.0023557756835,0.7931818181818182
52,Amortized surrogate,-5.0,NLOS,-5.6742241224383,177.97773440736717,56.6375085,8.462422898494955,0.8409090909090908
52,Analytical score,-5.0,NLOS,-5.6742241224383,128.76879977204965,43.792151,8.772881923715136,0.8318181818181818
52,Amortized surrogate,5.0,LOS,4.755912616534543,0.46906843704484674,56.76081575,24.755307534841226,0.7840909090909091
52,Analytical score,5.0,LOS,4.755912616534543,0.28012968780477754,39.323422,24.526168627784443,0.7886363636363636
52,Amortized surrogate,5.0,MP,5.457668441370213,9.76542532253932,62.13798525,17.371788476197562,0.7863636363636364
52,Analytical score,5.0,MP,5.457668441370213,5.540725586209021,40.2724875,21.35175023187987,0.7954545454545454
52,Amortized surrogate,5.0,NLOS,5.475880192784146,16.279584886416004,58.2635455,13.98163413102655,0.8045454545454546
52,Analytical score,5.0,NLOS,5.475880192784146,16.8500279330765,39.36812775,13.813913979832266,0.7954545454545454
52,Amortized surrogate,15.0,LOS,15.635551625559039,6.680857841980478,57.2009775,22.48446453172007,0.8181818181818182
52,Analytical score,15.0,LOS,15.635551625559039,4.4811264426878195,42.8299715,26.753016494991343,0.8409090909090909
52,Amortized surrogate,15.0,MP,14.867981746461027,0.34947550093477114,56.4517045,21.164167937834243,0.7545454545454545
52,Analytical score,15.0,MP,14.867981746461027,6.334104673496736,39.686588,15.015741552032168,0.790909090909091
52,Amortized surrogate,15.0,NLOS,15.18942741800637,2.761755512378191,56.24426075,18.992445617546778,0.7886363636363636
52,Analytical score,15.0,NLOS,15.18942741800637,11.117219542921111,39.579277,16.00093782396838,0.7863636363636364
53,Amortized surrogate,-5.0,LOS,-5.0619958350029215,11.044363431588785,62.3484745,19.504328684651938,0.7590909090909091
53,Analytical score,-5.0,LOS,-5.0619958350029215,17.192694068181254,40.418308,16.217450222281045,0.8068181818181819
53,Amortized surrogate,-5.0,MP,-4.35564818494267,28.456089594114243,58.2244835,8.079346219988608,0.8545454545454545
53,Analytical score,-5.0,MP,-4.35564818494267,86.78545414124372,40.97350725,15.429997488671873,0.8522727272727272
53,Amortized surrogate,-5.0,NLOS,-5.20555191474476,69.06676241495617,59.1853865,10.240949302202838,0.8477272727272728
53,Analytical score,-5.0,NLOS,-5.20555191474476,102.90123825677995,41.10741475,9.14723658115714,0.8909090909090909
53,Amortized surrogate,5.0,LOS,5.29915838161209,12.453770743171464,56.21748375,13.27419108129893,0.825
53,Analytical score,5.0,LOS,5.29915838161209,11.315861173972415,39.99685825,14.429312729860378,0.8340909090909091
53,Amortized surrogate,5.0,MP,5.101555043665397,13.553352677600873,55.25439025,4.425353244798713,0.7863636363636364
53,Analytical score,5.0,MP,5.101555043665397,16.690436308216906,39.394369,10.457900646264356,0.8
53,Amortized surrogate,5.0,NLOS,4.847241472713835,84.53793071690211,57.13927225,13.522637344822355,0.8272727272727274
53,Analytical score,5.0,NLOS,4.847241472713835,96.29531919357242,39.08113925,12.327075941246092,0.8386363636363636
53,Amortized surrogate,15.0,LOS,14.838554844757123,10.712691555587865,56.4057365,6.130807540319928,0.8250000000000001
53,Analytical score,15.0,LOS,14.838554844757123,24.465743107114093,39.0253895,7.12123500715841,0.8522727272727273
53,Amortized surrogate,15.0,MP,14.704313515416743,7.771091820724655,60.617642,10.044295856266178,0.8045454545454545
53,Analytical score,15.0,MP,14.704313515416743,8.64298028438793,39.40704525,15.301443344058157,0.8159090909090909
53,Amortized surrogate,15.0,NLOS,15.007533280559391,38.77235131655887,58.904639,18.293218296159168,0.834090909090909
53,Analytical score,15.0,NLOS,15.007533280559391,23.130643162593458,42.1987475,12.880028042202403,0.8477272727272728
54,Amortized surrogate,-5.0,LOS,-4.672163125690586,20.869417267337596,59.2740125,5.611277308156663,0.8045454545454546
54,Analytical score,-5.0,LOS,-4.672163125690586,60.594248733525134,39.153136,4.994903805132884,0.8181818181818181
54,Amortized surrogate,-5.0,MP,-4.730017711277589,141.30460630735357,57.9694625,4.9765216143189175,0.8136363636363636
54,Analytical score,-5.0,MP,-4.730017711277589,154.08388271112935,40.10846075,4.6385157126395935,0.8545454545454545
54,Amortized surrogate,-5.0,NLOS,-5.6804113621378125,214.17015670315195,62.29229375,8.38691029987411,0.8613636363636363
54,Analytical score,-5.0,NLOS,-5.6804113621378125,220.53520534961953,42.05394175,11.158681954826154,0.8909090909090909
54,Amortized surrogate,5.0,LOS,5.3202314856619894,0.33467339069521573,60.7416205,22.224373981870606,0.8431818181818181
54,Analytical score,5.0,LOS,5.3202314856619894,0.4076709523928477,43.12984675,22.321822400942885,0.85
54,Amortized surrogate,5.0,MP,4.577784406979189,49.490568282882684,59.18544675,8.159659667914495,0.7863636363636364
54,Analytical score,5.0,MP,4.577784406979189,48.327672167498044,43.226512,10.289638277418954,0.8318181818181818
54,Amortized surrogate,5.0,NLOS,5.2395705230936604,0.5230998133279511,57.56115225,23.27344040800903,0.7977272727272726
54,Analytical score,5.0,NLOS,5.2395705230936604,0.3193026818797464,40.85149725,23.52838805874038,0.825
54,Amortized surrogate,15.0,LOS,14.4970547985575,2.615178552096555,59.1464065,18.446889254845523,0.8318181818181818
54,Analytical score,15.0,LOS,14.4970547985575,2.8754341263337393,42.635938,16.759794574917578,0.8363636363636364
54,Amortized surrogate,15.0,MP,14.122806504530178,1.6041759692595212,59.55649175,11.01029416199069,0.7909090909090909
54,Analytical score,15.0,MP,14.122806504530178,1.1544436733318155,42.45487825,14.852029078348519,0.8409090909090909
54,Amortized surrogate,15.0,NLOS,15.165340777171291,25.36334602527326,61.65948475,17.57877836198214,0.8522727272727273
54,Analytical score,15.0,NLOS,15.165340777171291,29.078165627159944,42.2391625,17.58053642593674,0.8431818181818183
55,Amortized surrogate,-5.0,LOS,-4.543449312240403,95.84479164210246,55.8182215,7.047677820413718,0.8477272727272727
55,Analytical score,-5.0,LOS,-4.543449312240403,72.21079607312366,39.027338,10.653311232085054,0.8227272727272728
55,Amortized surrogate,-5.0,MP,-4.853769492383499,18.97005145218963,55.2078445,16.116470521090758,0.8045454545454545
55,Analytical score,-5.0,MP,-4.853769492383499,20.14076275629943,39.45916525,20.898640602340976,0.8159090909090909
55,Amortized surrogate,-5.0,NLOS,-4.368405280743211,228.477135521612,54.09548575,24.437379974281562,0.6590909090909091
55,Analytical score,-5.0,NLOS,-4.368405280743211,222.69364056905206,38.40648575,27.111823201852957,0.7068181818181818
55,Amortized surrogate,5.0,LOS,5.1096094933742755,0.5475882938087068,56.527284,17.521783169070694,0.7795454545454545
55,Analytical score,5.0,LOS,5.1096094933742755,0.3089431374196062,38.8819795,17.61424599935396,0.7977272727272727
55,Amortized surrogate,5.0,MP,5.154387788706566,0.9503221367146027,56.2026615,12.150921767934495,0.8431818181818181
55,Analytical score,5.0,MP,5.154387788706566,0.34235977322194416,39.07153075,13.384547089337824,0.8681818181818182
55,Amortized surrogate,5.0,NLOS,4.407829849992444,85.33838213966577,55.31323,19.84567731199349,0.7727272727272727
55,Analytical score,5.0,NLOS,4.407829849992444,145.55187553872875,39.39346325,26.950186777426595,0.7545454545454546
55,Amortized surrogate,15.0,LOS,15.23821016389983,0.9465386078435308,57.39335725,10.811834177876753,0.7977272727272727
55,Analytical score,15.0,LOS,15.23821016389983,7.073428398920058,40.36042375,8.064893367796698,0.8159090909090909
55,Amortized surrogate,15.0,MP,14.482121911055799,3.949178126923234,58.794371,10.876144604643565,0.7977272727272727
55,Analytical score,15.0,MP,14.482121911055799,3.5522311680438157,40.43811225,9.395099470505617,0.8681818181818182
55,Amortized surrogate,15.0,NLOS,15.004702886927932,87.16979286354577,58.618112,21.72614124080348,0.7022727272727273
55,Analytical score,15.0,NLOS,15.004702886927932,86.55307602275204,38.5225105,22.314117660459626,0.7250000000000001
56,Amortized surrogate,-5.0,LOS,-4.817795262893496,255.7532672328071,59.20625625,8.918207789215897,0.725
56,Analytical score,-5.0,LOS,-4.817795262893496,243.89278240574365,46.3118525,18.342937083920418,0.725
56,Amortized surrogate,-5.0,MP,-4.002135132953218,20.091791085504354,65.90641825,14.055099608698741,0.8090909090909091
56,Analytical score,-5.0,MP,-4.002135132953218,6.4145472437361875,39.9771345,15.44791553367224,0.8272727272727274
56,Amortized surrogate,-5.0,NLOS,-4.838417216259676,59.443955232543054,63.39944875,9.580758530131263,0.7954545454545454
56,Analytical score,-5.0,NLOS,-4.838417216259676,83.0729575262114,40.43479225,18.90460696629054,0.8204545454545454
56,Amortized surrogate,5.0,LOS,4.580446555571317,163.82796463359713,52.65654375,7.826765210135549,0.6840909090909091
56,Analytical score,5.0,LOS,4.580446555571317,33.97927790695607,37.13441225,15.935626755798964,0.7227272727272728
56,Amortized surrogate,5.0,MP,4.410935797124596,24.951563968310513,56.06750325,9.96180004292396,0.865909090909091
56,Analytical score,5.0,MP,4.410935797124596,39.85888308678061,39.55608075,11.126573057061098,0.8704545454545454
56,Amortized surrogate,5.0,NLOS,4.250462835151302,43.606219300450945,55.85122025,13.762536424654042,0.7045454545454545
56,Analytical score,5.0,NLOS,4.250462835151302,46.436682677522384,38.036764,7.4611267925270575,0.7454545454545455
56,Amortized surrogate,15.0,LOS,14.302948883923527,33.08901754636265,57.39460025,6.117473365972129,0.7227272727272727
56,Analytical score,15.0,LOS,14.302948883923527,16.61989418747318,39.51467575,6.636445681582115,0.825
56,Amortized surrogate,15.0,MP,15.603983388025192,1.907393558110495,57.29313675,14.633370611094124,0.8022727272727272
56,Analytical score,15.0,MP,15.603983388025192,2.0672326649533845,39.25792825,9.536969261561847,0.8590909090909091
56,Amortized surrogate,15.0,NLOS,15.298481365044408,12.772840035459804,57.00670275,4.850289064214039,0.7977272727272726
56,Analytical score,15.0,NLOS,15.298481365044408,21.1755693981334,39.05091525,6.557947552765776,0.8431818181818181
57,Amortized surrogate,-5.0,LOS,-4.951911156025009,3.979703458147496,57.7826505,13.626782089204228,0.7340909090909091
57,Analytical score,-5.0,LOS,-4.951911156025009,70.46967790223509,41.2813475,14.93221776412576,0.8204545454545454
57,Amortized surrogate,-5.0,MP,-4.7048937174348735,102.52822974287353,285.051197,8.08929013367677,0.7431818181818182
57,Analytical score,-5.0,MP,-4.7048937174348735,96.59581280509498,41.6315435,13.688283529659492,0.7454545454545456
57,Amortized surrogate,-5.0,NLOS,-5.215708926551683,60.93713222711504,278.09560975,14.839986282262474,0.7704545454545455
57,Analytical score,-5.0,NLOS,-5.215708926551683,62.08596304648438,304.62439775,18.399319906613712,0.8090909090909091
57,Amortized surrogate,5.0,LOS,5.902837491890809,29.043577835450968,63.8998835,11.615748923617,0.8
57,Analytical score,5.0,LOS,5.902837491890809,29.3293651979572,41.3092855,7.408536665555308,0.8159090909090909
57,Amortized surrogate,5.0,MP,5.4080284183368965,6.143458800324195,57.96735175,16.229377638191217,0.8045454545454546
57,Analytical score,5.0,MP,5.4080284183368965,4.613812823001761,41.45841675,14.26112160988266,0.8022727272727272
57,Amortized surrogate,5.0,NLOS,5.397898871767635,41.62277994568597,66.135068,21.920233847654483,0.7136363636363636
57,Analytical score,5.0,NLOS,5.397898871767635,31.090744100211158,39.81240025,19.883211314599542,0.7568181818181818
57,Amortized surrogate,15.0,LOS,14.71850563235205,0.7218620974634091,57.64121925,21.7758528391321,0.8409090909090909
57,Analytical score,15.0,LOS,14.71850563235205,0.23546609641262342,39.51516275,21.110695368474193,0.8545454545454545
57,Amortized surrogate,15.0,MP,15.555216390326256,155.3623334837078,59.05905375,7.606598597402766,0.7795454545454545
57,Analytical score,15.0,MP,15.555216390326256,14.274703509891786,40.70073975,13.048094669084122,0.8136363636363636
57,Amortized surrogate,15.0,NLOS,14.571481545748192,28.884924659780896,58.12521225,21.750872916148992,0.7318181818181818
57,Analytical score,15.0,NLOS,14.571481545748192,40.383608176262356,39.5454825,24.05568953474609,0.7522727272727273
58,Amortized surrogate,-5.0,LOS,-5.8507782594198705,212.11247281542938,57.24088475,9.482581055562942,0.7136363636363636
58,Analytical score,-5.0,LOS,-5.8507782594198705,169.23803944212673,39.88472325,8.509714446819892,0.7113636363636363
58,Amortized surrogate,-5.0,MP,-4.5304632163781635,17.179495317361127,58.219877,11.557205068463947,0.8159090909090909
58,Analytical score,-5.0,MP,-4.5304632163781635,20.527820320673698,41.40711725,6.069396775771139,0.825
58,Amortized surrogate,-5.0,NLOS,-4.465674607814572,16.34834779086991,59.28274525,26.090256273164087,0.7818181818181817
58,Analytical score,-5.0,NLOS,-4.465674607814572,15.500540245346052,41.21933275,20.250797624517784,0.7909090909090909
58,Amortized surrogate,5.0,LOS,5.127184249292696,10.239588576321738,63.2686535,16.713794906385964,0.8022727272727272
58,Analytical score,5.0,LOS,5.127184249292696,9.028292957855578,45.4639075,16.437327623676865,0.8136363636363636
58,Amortized surrogate,5.0,MP,4.57397885782386,0.2908545420073255,59.12588775,24.9275141655652,0.7840909090909091
58,Analytical score,5.0,MP,4.57397885782386,0.15891222354290763,43.3858435,22.081873414253497,0.7886363636363636
58,Amortized surrogate,5.0,NLOS,5.494200257931339,15.667388315863027,57.0248335,27.60076623161138,0.7840909090909091
58,Analytical score,5.0,NLOS,5.494200257931339,15.340728691161278,44.42244325,21.015519668928516,0.8159090909090909
58,Amortized surrogate,15.0,LOS,14.461848708335909,11.852718307556383,121.6483,17.709830367752932,0.7954545454545454
58,Analytical score,15.0,LOS,14.461848708335909,1.5263022272107163,299.39182075,16.103255582960077,0.8318181818181818
58,Amortized surrogate,15.0,MP,14.948706721119592,3.90497903988897,58.14813625,13.187228328319202,0.7863636363636364
58,Analytical score,15.0,MP,14.948706721119592,11.371031751751515,43.34050775,16.83251548679976,0.7840909090909091
58,Amortized surrogate,15.0,NLOS,14.173463064160664,2.5245191184277322,60.755784,9.327393376623952,0.7704545454545454
58,Analytical score,15.0,NLOS,14.173463064160664,2.4958709741151437,42.58932925,11.88764133938092,0.8272727272727273
59,Amortized surrogate,-5.0,LOS,-4.688546044164853,246.5348993278155,58.83354875,10.91920801113662,0.7931818181818182
59,Analytical score,-5.0,LOS,-4.688546044164853,270.00656034131424,40.79016025,13.403195869376688,0.7772727272727273
59,Amortized surrogate,-5.0,MP,-5.579772955623312,116.22801671255638,60.60137775,10.00717323918874,0.8181818181818181
59,Analytical score,-5.0,MP,-5.579772955623312,119.89949833770119,40.32964325,9.18409957803265,0.8500000000000001
59,Amortized surrogate,-5.0,NLOS,-5.126106515258979,245.00803586889637,63.66773625,11.664406814273022,0.7454545454545455
59,Analytical score,-5.0,NLOS,-5.126106515258979,229.87181993210498,53.14276125,7.76541200316429,0.8
59,Amortized surrogate,5.0,LOS,5.009607008844719,1.2239586084696628,59.4100045,15.430475472305742,0.7909090909090908
59,Analytical score,5.0,LOS,5.009607008844719,1.4597629766865352,40.655623,19.425454065935604,0.8272727272727273
59,Amortized surrogate,5.0,MP,4.663797657461213,64.55385831418229,55.816156,19.931257627072025,0.7681818181818182
59,Analytical score,5.0,MP,4.663797657461213,2.44188584730924,40.302523,12.405274630656425,0.8181818181818181
59,Amortized surrogate,5.0,NLOS,5.456980876603394,213.79771927800206,58.04791675,11.652217358620643,0.7886363636363636
59,Analytical score,5.0,NLOS,5.456980876603394,101.2818664503062,39.015797,9.03663524492678,0.7977272727272727
59,Amortized surrogate,15.0,LOS,15.070246340849334,76.34813574143062,61.470411,9.857737869418713,0.7704545454545455
59,Analytical score,15.0,LOS,15.070246340849334,79.63817855316691,40.03820725,12.58914647855804,0.8386363636363635
59,Amortized surrogate,15.0,MP,15.514004401442529,5.147333928394334,61.4208105,12.79599097104439,0.7840909090909091
59,Analytical score,15.0,MP,15.514004401442529,4.434520627345225,42.9342305,11.921924784339813,0.8636363636363635
59,Amortized surrogate,15.0,NLOS,14.970801118762276,15.209587481369667,60.00900075,7.594437292132047,0.7636363636363637
59,Analytical score,15.0,NLOS,14.970801118762276,55.04474679636551,40.92697075,14.851575800022884,0.7931818181818182
60,Amortized surrogate,-5.0,LOS,-4.709258526376649,113.72795306226801,55.58260275,14.097896366028426,0.7931818181818182
60,Analytical score,-5.0,LOS,-4.709258526376649,107.03632532214803,40.536793,11.167856383970205,0.8090909090909091
60,Amortized surrogate,-5.0,MP,-4.891806903633494,49.71081894847574,56.2925705,15.030220149709574,0.8409090909090909
60,Analytical score,-5.0,MP,-4.891806903633494,68.8999175335479,38.75741225,24.037778273089813,0.8250000000000001
60,Amortized surrogate,-5.0,NLOS,-5.3623745771829565,235.35033093290443,55.065417,17.050259110837107,0.7659090909090909
60,Analytical score,-5.0,NLOS,-5.3623745771829565,234.0476950318224,39.24415025,19.751259828994158,0.7136363636363636
60,Amortized surrogate,5.0,LOS,4.729503095607272,4.414018639735886,60.7682725,13.90823582840883,0.7681818181818182
60,Analytical score,5.0,LOS,4.729503095607272,2.8585906197950943,40.092998,15.513978502244102,0.8227272727272726
60,Amortized surrogate,5.0,MP,5.378318615067271,4.8736283572379975,59.13775875,14.128504106161285,0.7863636363636364
60,Analytical score,5.0,MP,5.378318615067271,4.753721602256552,41.4248635,12.056452539278528,0.8227272727272728
60,Amortized surrogate,5.0,NLOS,4.72283918386791,28.401937911289615,55.01496525,15.723649258809258,0.775
60,Analytical score,5.0,NLOS,4.72283918386791,28.932780441658267,39.1994695,13.993276761072183,0.7909090909090909
60,Amortized surrogate,15.0,LOS,14.842097364948463,3.928486503603264,58.60209475,19.613533932993523,0.8113636363636363
60,Analytical score,15.0,LOS,14.842097364948463,3.2842173155872487,40.199591,18.65259718279918,0.825
60,Amortized surrogate,15.0,MP,14.157085277081137,1.442792071549022,59.10640375,16.93672347858209,0.8159090909090909
60,Analytical score,15.0,MP,14.157085277081137,2.1282624558364667,40.36291475,15.038786716972366,0.8295454545454546
60,Amortized surrogate,15.0,NLOS,15.731745955133697,17.08131849286116,56.16795025,18.18006588709428,0.8204545454545455
60,Analytical score,15.0,NLOS,15.731745955133697,18.302963154723308,40.559177,13.413681273261924,0.8318181818181819
61,Amortized surrogate,-5.0,LOS,-5.003021319771213,28.279437662173624,63.946414,21.11842799269505,0.7909090909090909
61,Analytical score,-5.0,LOS,-5.003021319771213,25.036941713233347,43.57993875,21.823395377146095,0.7840909090909092
61,Amortized surrogate,-5.0,MP,-5.591589384020819,64.77631083158848,59.12218775,18.116351397253094,0.7886363636363637
61,Analytical score,-5.0,MP,-5.591589384020819,72.31125566260096,42.8013,18.373109044184826,0.8
61,Amortized surrogate,-5.0,NLOS,-4.974610681221481,75.27799659297416,58.953742,23.58071222076862,0.7477272727272728
61,Analytical score,-5.0,NLOS,-4.974610681221481,75.22044626933695,42.5436835,21.25748311026895,0.7749999999999999
61,Amortized surrogate,5.0,LOS,4.576257897163014,0.861590883226266,58.9903225,16.50549541621423,0.7954545454545455
61,Analytical score,5.0,LOS,4.576257897163014,1.0473975971088325,43.61853075,14.98255213708256,0.8340909090909091
61,Amortized surrogate,5.0,MP,5.197272200215041,3.4128460058586505,64.3379165,19.253366090311307,0.825
61,Analytical score,5.0,MP,5.197272200215041,13.681653328128844,41.8004705,21.475520201133406,0.8340909090909091
61,Amortized surrogate,5.0,NLOS,5.524289916143389,85.09009220658206,58.66065425,6.741728501002878,0.8113636363636363
61,Analytical score,5.0,NLOS,5.524289916143389,78.85698702866989,45.17886575,5.61239969000315,0.8090909090909091
61,Amortized surrogate,15.0,LOS,14.978924487572527,15.728389425754552,56.37218525,6.656634683653062,0.7522727272727273
61,Analytical score,15.0,LOS,14.978924487572527,10.299851220304516,39.40452475,4.851290792499939,0.7613636363636364
61,Amortized surrogate,15.0,MP,14.618139418511205,9.159699380479426,56.6601605,5.838809660232986,0.7636363636363637
61,Analytical score,15.0,MP,14.618139418511205,9.852048491657596,39.3588595,5.438080284596166,0.775
61,Amortized surrogate,15.0,NLOS,14.978788219105715,25.95677995749315,58.03115075,18.176454378954773,0.7795454545454545
61,Analytical score,15.0,NLOS,14.978788219105715,8.462269998498456,39.9229795,15.0613801613915,0.7909090909090909
62,Amortized surrogate,-5.0,LOS,-5.030329522191623,316.1420409621243,72.500087,21.025576290223967,0.7454545454545454
62,Analytical score,-5.0,LOS,-5.030329522191623,311.5037665270561,41.67023325,15.94605354864059,0.7954545454545455
62,Amortized surrogate,-5.0,MP,-5.581044267864399,136.2838450401408,59.78027075,8.8677732664492,0.825
62,Analytical score,-5.0,MP,-5.581044267864399,166.15332425432234,41.6850625,23.12969453592995,0.7863636363636364
62,Amortized surrogate,-5.0,NLOS,-5.153700281766306,53.96252610936923,57.38396075,13.589936440345241,0.8386363636363636
62,Analytical score,-5.0,NLOS,-5.153700281766306,53.12123658670921,41.33733675,10.534278088095368,0.834090909090909
62,Amortized surrogate,5.0,LOS,4.42444892105046,41.002302588741124,58.1996165,10.995621582716513,0.8
62,Analytical score,5.0,LOS,4.42444892105046,41.04622688110268,46.3528565,9.204847628297344,0.7977272727272727
62,Amortized surrogate,5.0,MP,4.96330497685586,0.3290633618512208,62.42295575,20.14166605023599,0.7727272727272727
62,Analytical score,5.0,MP,4.96330497685586,0.4498181271244188,42.90363575,22.711164416311917,0.7954545454545454
62,Amortized surrogate,5.0,NLOS,4.896296669911654,2.9081518223799563,60.23687,12.657551041925043,0.8045454545454546
62,Analytical score,5.0,NLOS,4.896296669911654,3.943788674596746,43.1888005,10.239875874739457,0.8045454545454546
62,Amortized surrogate,15.0,LOS,14.489126354182332,0.7945409471792259,66.4000395,14.255687741325737,0.7818181818181817
62,Analytical score,15.0,LOS,14.489126354182332,0.4259923651034563,43.81991525,16.010116282518855,0.7977272727272727
62,Amortized surrogate,15.0,MP,14.724645515625081,110.60005424927836,58.978735,20.197261660617013,0.7886363636363636
62,Analytical score,15.0,MP,14.724645515625081,126.2476141872473,41.16734975,15.53924747940772,0.8250000000000001
62,Amortized surrogate,15.0,NLOS,14.673159942559597,19.517781898209286,59.26780275,15.997225299064606,0.8568181818181818
62,Analytical score,15.0,NLOS,14.673159942559597,19.037940351417053,41.292909,20.5602150965632,0.8409090909090908
63,Amortized surrogate,-5.0,LOS,-4.701709099508607,35.84393019528084,59.4979155,6.231644040712393,0.8227272727272728
63,Analytical score,-5.0,LOS,-4.701709099508607,36.66164515831651,40.13934075,6.13187975153136,0.8363636363636363
63,Amortized surrogate,-5.0,MP,-5.205462129098808,156.34814673534166,56.986705,15.951016128717704,0.8090909090909091
63,Analytical score,-5.0,MP,-5.205462129098808,157.06609690168852,41.208829,15.110701029000381,0.8181818181818181
63,Amortized surrogate,-5.0,NLOS,-4.950079040751854,144.24385818755127,55.9724235,12.204048527957728,0.759090909090909
63,Analytical score,-5.0,NLOS,-4.950079040751854,131.1823159610396,39.98946475,15.898355681093808,0.8272727272727273
63,Amortized surrogate,5.0,LOS,4.7357316752510785,4.371027467196368,60.5464425,10.196579473031179,0.7886363636363636
63,Analytical score,5.0,LOS,4.7357316752510785,15.1124222339441,42.267036,9.726445225863491,0.8204545454545454
63,Amortized surrogate,5.0,MP,4.351124980447847,8.920306239629173,57.32106525,6.8977954219177064,0.7840909090909092
63,Analytical score,5.0,MP,4.351124980447847,13.146432093581629,40.3392615,9.369635892846041,0.7954545454545454
63,Amortized surrogate,5.0,NLOS,4.870527087995354,36.84957136592039,63.74779375,8.851158895175265,0.825
63,Analytical score,5.0,NLOS,4.870527087995354,32.46114178064407,43.872825,9.232681478459197,0.8227272727272728
63,Amortized surrogate,15.0,LOS,14.35733204357403,7.9479938893364395,56.376534,6.5527467512202024,0.781818181818182
